Order_ID,Order_Date,Ship_Date,Delivery_Date,Order_Month,Order_Quarter,Order_Year,Is_Weekend,Is_Holiday,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_City,Customer_State,Customer_Region,Customer_Rating,Days_Since_Last_Order,Product_Category,Product_Subcategory,Product_Name,Product_SKU,Supplier,Sales_Channel,Payment_Method,Shipping_Method,Quantity,Unit_Price,Unit_Cost,Gross_Sales,Discount_Percent,Discount_Amount,Tax_Amount,Shipping_Cost,Net_Sales,Profit,Profit_Margin_Percent,Marketing_Campaign,Ad_Spend,Ad_Clicks,Returned,Return_Reason,Customer_Satisfaction,Delivery_Days,Review_Score
ORD100812,2025-11-27,2025-12-03,2025-12-10,2025-11,Q4 2025,2025,False,True,CUST47963,Jose Martinez,46,Male,Returning,Blakechester,Wisconsin,Central,3.0,342,Clothing,Women,Profound 5thgeneration secured line,SKU-8981-JYVQ,"Gonzales, Sharp and Adams",Partner,Credit Card,Standard,4,68.34,35.28,273.36,5,13.67,46.74,35.74,306.43,118.57,43.38,Summer Sale,10.01,1,False,,1,13,2
ORD100813,2025-10-02,2025-10-05,2025-10-14,2025-10,Q4 2025,2025,False,False,CUST31519,Thomas Davis,63,Other,Returning,Hillbury,Arizona,North,2.6,77,Books,Children,Balanced exuding access,SKU-2369-MAZJ,Payne-Scott,Online,Credit Card,Standard,1,29.97,12.71,29.97,15,4.5,4.58,26.81,30.05,12.76,42.58,New Year,13.28,11,False,,5,12,4
ORD100814,2025-09-13,2025-09-16,2025-09-23,2025-09,Q3 2025,2025,True,False,CUST47405,April Jones,27,Male,Corporate,West Jessicaland,Iowa,Central,2.8,228,Clothing,Women,Persistent composite service-desk,SKU-7117-ZVNU,Jefferson-Sosa,Online,Net Banking,Express,2,60.75,27.87,121.5,5,6.08,20.78,30.17,136.2,59.68,49.12,Clearance,10.23,3,False,,5,10,4
ORD100815,2025-08-14,2025-08-20,2025-08-25,2025-08,Q3 2025,2025,False,False,CUST98369,Justin Small,38,Male,Returning,Crystalmouth,North Dakota,South,1.9,303,Food,Snacks,Distributed static software,SKU-9849-XPOB,Webb-Murphy,Online,Credit Card,Express,1,13.5,7.71,13.5,30,4.05,1.7,40.89,11.15,1.74,12.89,Black Friday,28.34,8,False,,1,11,5
ORD100816,2026-01-21,2026-01-24,2026-01-28,2026-01,Q1 2026,2026,False,False,CUST60930,Kathleen Ramsey,48,Other,VIP,Williamsshire,Maryland,North,3.9,234,Electronics,Cameras,Function-based bi-directional circuit,SKU-8333-DJGS,"Wagner, Gutierrez and Ross",Online,Credit Card,Standard,2,466.42,211.88,932.84,10,93.28,151.12,0.0,990.68,415.8,44.57,Black Friday,46.04,15,False,,5,7,5
ORD100817,2025-02-23,2025-03-02,2025-03-03,2025-02,Q1 2025,2025,True,False,CUST11469,Elizabeth Sanchez,41,Male,Corporate,Fryland,Wyoming,North,4.8,0,Home & Garden,Kitchen,Intuitive analyzing Internet solution,SKU-6626-EBVX,Parker Group,Online,PayPal,Standard,1,207.93,138.34,207.93,10,20.79,33.69,15.17,220.83,48.8,23.47,Black Friday,4.86,11,False,,5,8,2
ORD100818,2025-04-20,2025-04-23,2025-04-24,2025-04,Q2 2025,2025,True,False,CUST49590,Katherine Mullen,37,Female,New,South Russell,Kansas,North,1.6,0,Sports,Outdoor,Horizontal dynamic pricing structure,SKU-2529-ULYF,Miller Ltd,Online,Credit Card,Standard,1,84.8,50.55,84.8,0,0.0,15.26,22.85,100.06,34.25,40.39,Summer Sale,45.97,0,False,,2,4,2
ORD100819,2025-01-31,2025-02-05,2025-02-14,2025-01,Q1 2025,2025,False,False,CUST12956,Joshua Vasquez,40,Male,Wholesale,Port Lindseyberg,Arkansas,North,3.8,245,Electronics,Phones,Adaptive methodical conglomeration,SKU-0245-RRSW,"Armstrong, Williams and Orozco",Retail Store,UPI,Express,1,974.81,523.06,974.81,0,0.0,175.47,0.0,1150.28,451.75,46.34,Summer Sale,19.88,12,True,Wrong Item,1,14,1
ORD100820,2024-08-21,2024-08-26,2024-08-27,2024-08,Q3 2024,2024,False,False,CUST46808,Andrew Aguilar,45,Male,Returning,New Aaronborough,Hawaii,West,3.8,245,Sports,Apparel,Object-based mobile benchmark,SKU-4949-HENS,Brown PLC,Online,Debit Card,Same Day,1,105.99,73.33,105.99,0,0.0,19.08,10.13,125.07,32.66,30.81,Black Friday,11.74,14,False,,3,6,1
ORD100821,2025-03-06,2025-03-13,2025-03-17,2025-03,Q1 2025,2025,False,False,CUST16198,Brooke Parsons,44,Male,VIP,South Catherineport,Arizona,West,2.1,45,Food,Gourmet,Object-based global secured line,SKU-2775-GTSP,"Briggs, Butler and Arias",Online,Net Banking,Standard,1,24.27,14.83,24.27,20,4.85,3.5,29.9,22.92,4.59,18.91,None,0.0,0,False,,4,11,3
ORD100822,2025-08-29,2025-09-04,2025-09-10,2025-08,Q3 2025,2025,False,False,CUST86049,Sarah Wade,42,Female,Wholesale,East Steven,Virginia,Central,2.6,239,Toys,Board Games,Distributed 5thgeneration artificial intelligence,SKU-0912-GCIJ,"Jones, Townsend and Watts",Partner,Credit Card,Pickup,2,55.35,27.47,110.7,0,0.0,19.93,49.18,130.63,55.76,50.37,Clearance,33.79,13,False,,2,12,4
ORD100823,2025-01-29,2025-02-01,2025-02-09,2025-01,Q1 2025,2025,False,False,CUST80675,Michelle Graham,42,Male,New,Lake Elizabethside,Washington,East,4.4,0,Electronics,Accessories,Reverse-engineered exuding strategy,SKU-3705-KZMW,Williams LLC,Online,PayPal,Standard,1,1134.77,567.2,1134.77,5,56.74,194.05,0.0,1272.08,510.83,45.02,New Year,25.32,20,False,,1,11,5
ORD100824,2025-09-12,2025-09-19,2025-09-23,2025-09,Q3 2025,2025,False,False,CUST61950,Robert Ford,46,Male,New,Bowersmouth,New Hampshire,South,1.3,0,Home & Garden,Outdoor,Devolved fresh-thinking synergy,SKU-6592-AYKQ,Davis-Hutchinson,Partner,PayPal,Overnight,1,264.26,151.19,264.26,0,0.0,47.57,20.95,311.83,113.07,42.79,None,0.0,0,False,,5,11,5
ORD100825,2025-12-29,2025-12-31,2026-01-04,2025-12,Q4 2025,2025,False,False,CUST53895,Andrew Taylor,39,Female,Returning,Kruegerborough,Washington,North,3.0,166,Electronics,Accessories,Enterprise-wide intangible alliance,SKU-0559-XVAG,Ingram-Costa,Online,Credit Card,Express,1,504.72,285.23,504.72,5,25.24,86.31,0.0,565.79,194.25,38.49,None,0.0,0,False,,3,6,5
ORD100826,2026-02-08,2026-02-14,2026-02-16,2026-02,Q1 2026,2026,True,False,CUST94397,Charles Becker,25,Male,VIP,Alyssahaven,Pennsylvania,South,2.8,355,Toys,Dolls,Seamless reciprocal customer loyalty,SKU-6079-JSIW,Williams-Cook,Retail Store,Cash,Express,1,57.89,36.18,57.89,0,0.0,10.42,44.76,68.31,21.71,37.5,None,0.0,0,False,,1,8,4
ORD100827,2026-04-09,2026-04-16,2026-04-20,2026-04,Q2 2026,2026,False,False,CUST22659,Mark Conner,43,Male,Corporate,Gallegoschester,New Jersey,East,4.8,97,Clothing,Men,Robust object-oriented emulation,SKU-5937-QTPC,Barnett PLC,Online,PayPal,Standard,1,59.02,30.8,59.02,0,0.0,10.62,1.18,69.64,28.22,47.81,Black Friday,41.38,2,True,Defective,1,11,3
ORD100828,2025-06-17,2025-06-18,2025-06-28,2025-06,Q2 2025,2025,False,False,CUST60822,Derek Schmidt,57,Male,Wholesale,East Stephaniemouth,Kansas,West,2.5,155,Sports,Fitness,Object-based 24hour Internet solution,SKU-0148-IABG,"Norton, Bowman and Torres",Mobile App,Credit Card,Express,5,191.18,114.42,955.9,5,47.8,163.46,0.0,1071.56,336.0,35.15,Clearance,31.76,18,False,,5,11,4
ORD100829,2025-05-04,2025-05-08,2025-05-15,2025-05,Q2 2025,2025,True,False,CUST22845,Amber Zhang,34,Male,New,New Donna,Maine,East,2.7,0,Electronics,Audio,Vision-oriented bifurcated encoding,SKU-6852-IPMA,"Jordan, Murphy and Sanchez",Retail Store,Cash,Standard,1,601.5,286.76,601.5,20,120.3,86.62,0.0,567.82,194.44,32.33,Clearance,49.73,12,False,,3,11,4
ORD100830,2024-06-23,2024-06-25,2024-06-27,2024-06,Q2 2024,2024,True,False,CUST54221,Brett Velazquez,31,Male,New,Garyport,Texas,West,2.0,0,Food,Snacks,Function-based intangible complexity,SKU-6325-GWST,"Holt, Fowler and Jones",Online,PayPal,Standard,3,15.06,6.44,45.18,0,0.0,8.13,49.2,53.31,25.86,57.24,Clearance,10.83,13,True,Not Needed,3,4,1
ORD100831,2025-10-13,2025-10-18,2025-10-26,2025-10,Q4 2025,2025,False,False,CUST33754,Bryan Giles,41,Other,New,North Kimberly,Wisconsin,Central,2.9,0,Toys,Action Figures,Future-proofed context-sensitive budgetary management,SKU-7518-XXID,"Martinez, Contreras and Ramirez",Mobile App,UPI,Overnight,2,77.89,49.4,155.78,0,0.0,28.04,34.86,183.82,56.98,36.58,Summer Sale,12.66,3,False,,5,13,5
ORD100832,2025-04-22,2025-04-25,2025-05-05,2025-04,Q2 2025,2025,False,False,CUST24375,Richard Gomez,23,Male,Wholesale,Drakeside,Kentucky,West,3.7,39,Sports,Team Sports,Up-sized 3rdgeneration process improvement,SKU-1122-VKHS,"Lee, Ritter and Todd",Online,UPI,Express,1,86.94,39.02,86.94,0,0.0,15.65,9.96,102.59,47.92,55.12,Clearance,38.79,20,False,,1,13,4
ORD100833,2024-11-27,2024-12-02,2024-12-10,2024-11,Q4 2024,2024,False,False,CUST68283,Gerald Price,34,Other,Returning,Garciahaven,Wyoming,South,4.2,59,Electronics,Cameras,Open-architected didactic concept,SKU-3979-VSEV,Davenport Group,Online,Debit Card,Pickup,3,473.42,312.3,1420.26,20,284.05,204.52,0.0,1340.73,199.31,14.03,Black Friday,37.02,19,False,,2,13,1
ORD100834,2025-10-06,2025-10-12,2025-10-21,2025-10,Q4 2025,2025,False,False,CUST58272,Judith Morris,24,Male,Returning,Jameston,Arizona,East,3.5,54,Sports,Apparel,Organized content-based ability,SKU-9505-PVAV,Montes Group,Retail Store,UPI,Overnight,3,167.09,88.39,501.27,5,25.06,85.72,0.0,561.93,211.04,42.1,New Year,21.81,13,False,,1,15,1
ORD100835,2024-12-28,2024-12-30,2025-01-02,2024-12,Q4 2024,2024,True,False,CUST31233,Ryan Wheeler,18,Female,Returning,New Derekfort,Oklahoma,East,1.3,95,Electronics,Cameras,Reactive uniform task-force,SKU-5190-YOUP,Herrera-Coleman,Online,Credit Card,Express,1,724.63,400.09,724.63,5,36.23,123.91,0.0,812.31,288.31,39.79,None,0.0,0,False,,4,5,5
ORD100836,2025-05-23,2025-05-28,2025-06-04,2025-05,Q2 2025,2025,False,False,CUST15210,Brian Crosby,36,Male,Returning,Lake Jonathan,Missouri,North,1.9,75,Home & Garden,Tools,Distributed even-keeled Graphical User Interface,SKU-6185-EFTV,Russell-Johnson,Retail Store,Credit Card,Standard,1,293.01,174.89,293.01,0,0.0,52.74,15.02,345.75,118.12,40.31,Summer Sale,18.59,16,False,,4,12,1
ORD100837,2025-02-13,2025-02-20,2025-02-23,2025-02,Q1 2025,2025,False,False,CUST41939,Cody Davis,41,Male,New,New Carrie,Connecticut,Central,4.4,0,Books,Academic,Multi-lateral bifurcated attitude,SKU-4551-LKNL,Hall LLC,Online,PayPal,Standard,1,39.03,19.16,39.03,5,1.95,6.67,40.06,43.75,17.92,45.91,Clearance,23.94,3,False,,4,10,4
ORD100838,2025-05-08,2025-05-13,2025-05-16,2025-05,Q2 2025,2025,False,False,CUST18912,Philip Fischer,34,Female,Corporate,Port Jennifershire,Vermont,North,2.9,37,Books,Comics,Quality-focused exuding neural-net,SKU-4160-TAFQ,Adams-Williams,Online,UPI,Standard,1,19.81,8.68,19.81,0,0.0,3.57,28.31,23.38,11.13,56.18,New Year,46.88,8,False,,4,8,1
ORD100839,2025-03-07,2025-03-08,2025-03-12,2025-03,Q1 2025,2025,False,False,CUST58979,Travis Chapman,18,Female,New,South Bradstad,Montana,North,2.6,0,Food,Frozen,Quality-focused bi-directional firmware,SKU-2983-FVKL,"Hull, Haynes and Garcia",Mobile App,Credit Card,Express,1,33.62,21.32,33.62,15,5.04,5.14,30.32,33.72,7.26,21.59,Clearance,30.74,16,False,,2,5,2
ORD100840,2026-01-25,2026-01-29,2026-02-08,2026-01,Q1 2026,2026,True,True,CUST18694,Julie Daniel,41,Female,VIP,East Joann,Utah,Central,3.2,360,Clothing,Bags,Profound disintermediate installation,SKU-0849-YUXM,Kelley-Brown,Online,Debit Card,Express,1,64.52,40.77,64.52,20,12.9,9.29,44.58,60.91,10.85,16.82,New Year,13.87,8,False,,1,14,3
ORD100841,2026-05-13,2026-05-17,2026-05-26,2026-05,Q2 2026,2026,False,False,CUST87274,Michael Lee,35,Other,Corporate,Maxfurt,Pennsylvania,Central,3.8,349,Home & Garden,Outdoor,Open-source optimal forecast,SKU-4391-TAQP,"Jimenez, Levine and Sullivan",Online,Debit Card,Standard,1,138.5,68.2,138.5,0,0.0,24.93,30.26,163.43,70.3,50.76,Black Friday,23.47,2,False,,5,13,4
ORD100842,2025-03-03,2025-03-09,2025-03-14,2025-03,Q1 2025,2025,False,False,CUST47872,David Anderson,39,Female,Corporate,Port Danielle,Delaware,Central,3.4,116,Home & Garden,Outdoor,Synchronized dynamic capacity,SKU-0330-UERZ,Sanford LLC,Online,Credit Card,Express,5,207.93,87.1,1039.65,0,0.0,187.14,0.0,1226.79,604.15,58.11,Black Friday,28.3,11,False,,3,11,2
ORD100843,2025-12-15,2025-12-20,2025-12-27,2025-12,Q4 2025,2025,False,False,CUST34687,Laura Pearson,47,Female,Corporate,Port Heatherchester,Connecticut,Central,4.1,71,Food,Organic,Mandatory demand-driven knowledge user,SKU-2215-UAYQ,"Becker, Ramos and Harris",Retail Store,Credit Card,Standard,1,27.78,13.43,27.78,10,2.78,4.5,40.11,29.5,11.57,41.65,New Year,35.63,17,False,,2,12,2
ORD100844,2024-06-04,2024-06-10,2024-06-15,2024-06,Q2 2024,2024,False,False,CUST36965,Christine Gomez,18,Other,Corporate,South Tracy,Louisiana,Central,3.4,324,Food,Frozen,Optional actuating extranet,SKU-0672-DYDV,Warren-Harris,Online,Credit Card,Standard,3,23.1,10.05,69.3,15,10.4,10.6,41.52,69.5,28.75,41.49,New Year,12.28,15,False,,4,11,3
ORD100845,2025-11-05,2025-11-06,2025-11-11,2025-11,Q4 2025,2025,False,False,CUST59356,Dustin Campbell,39,Other,VIP,South Kayla,New Mexico,Central,4.3,201,Books,Children,Virtual multi-tasking architecture,SKU-9754-POCM,"Shields, Franco and Stuart",Online,Credit Card,Standard,1,29.57,14.09,29.57,0,0.0,5.32,0.16,34.89,15.48,52.35,Clearance,22.74,17,False,,3,6,3
ORD100846,2024-12-06,2024-12-10,2024-12-18,2024-12,Q4 2024,2024,False,False,CUST72438,John Kim,18,Female,Corporate,North Kimberly,Tennessee,West,2.7,160,Books,Comics,Pre-emptive human-resource definition,SKU-8821-RUXH,Vaughn-Nelson,Online,Credit Card,Overnight,2,22.46,9.33,44.92,15,6.74,6.87,5.97,45.05,19.52,43.46,Summer Sale,2.05,2,False,,3,12,1
ORD100847,2024-08-20,2024-08-26,2024-09-02,2024-08,Q3 2024,2024,False,False,CUST96546,Rebecca Francis,31,Male,New,North Ashleyville,Kansas,East,3.3,0,Books,Comics,Horizontal eco-centric workforce,SKU-3899-ZHLO,Madden-Smith,Mobile App,PayPal,Same Day,1,18.87,8.09,18.87,5,0.94,3.23,0.49,21.16,9.84,52.15,New Year,14.21,7,False,,5,13,2
ORD100848,2025-01-27,2025-01-30,2025-02-03,2025-01,Q1 2025,2025,False,False,CUST82575,Erin Norris,48,Male,Returning,Bradleytown,New Mexico,Central,3.3,112,Books,Comics,Ergonomic contextually-based benchmark,SKU-4644-LMOZ,"Wilkinson, Guzman and Elliott",Retail Store,Credit Card,Overnight,1,50.09,33.98,50.09,0,0.0,9.02,8.59,59.11,16.11,32.16,Black Friday,27.09,0,False,,4,7,1
ORD100849,2025-07-15,2025-07-17,2025-07-24,2025-07,Q3 2025,2025,False,False,CUST70228,John Gonzalez,49,Other,Returning,West Brandon,Michigan,East,3.4,88,Books,Comics,Multi-channeled methodical task-force,SKU-3857-OBJB,"Jones, Cunningham and Taylor",Online,Credit Card,Standard,1,52.98,23.17,52.98,0,0.0,9.54,45.88,62.52,29.81,56.27,Black Friday,33.56,13,False,,1,9,5
ORD100850,2025-10-07,2025-10-08,2025-10-15,2025-10,Q4 2025,2025,False,False,CUST68002,Andrew Mcdonald,39,Female,Corporate,North Erinside,New Hampshire,West,1.6,196,Food,Frozen,Universal client-driven definition,SKU-3351-CQAL,Martinez-Ramirez,Online,Credit Card,Overnight,1,13.9,5.98,13.9,0,0.0,2.5,42.53,16.4,7.92,56.98,None,0.0,0,False,,1,8,2
ORD100851,2025-12-14,2025-12-17,2025-12-18,2025-12,Q4 2025,2025,True,False,CUST90692,Joanna Clark,31,Other,Returning,Sandraville,Colorado,West,2.6,226,Toys,Dolls,Function-based radical monitoring,SKU-3074-IKQW,"Chandler, Howe and Burns",Retail Store,Credit Card,Standard,1,72.77,40.55,72.77,0,0.0,13.1,30.33,85.87,32.22,44.28,None,0.0,0,False,,1,4,4
ORD100852,2025-01-26,2025-01-29,2025-02-02,2025-01,Q1 2025,2025,True,False,CUST40263,Rebecca Clay MD,29,Female,New,New Joshua,Nevada,South,2.5,0,Clothing,Shoes,Total grid-enabled help-desk,SKU-7820-VGOK,Contreras and Sons,Retail Store,Credit Card,Standard,1,56.15,28.41,56.15,30,16.84,7.08,43.89,46.39,10.9,19.41,Black Friday,32.27,2,False,,5,7,1
ORD100853,2026-05-02,2026-05-06,2026-05-14,2026-05,Q2 2026,2026,True,False,CUST21725,Christopher Mclaughlin,49,Other,Returning,East Margaret,Illinois,East,2.7,178,Sports,Equipment,De-engineered explicit knowledgebase,SKU-0739-ICHU,"Harris, Burton and Beard",Retail Store,PayPal,Standard,2,97.52,39.61,195.04,20,39.01,28.09,11.43,184.12,76.81,39.38,Clearance,7.9,7,False,,3,12,5
ORD100854,2025-09-24,2025-09-27,2025-09-28,2025-09,Q3 2025,2025,False,False,CUST21792,Michael Moore,28,Female,Wholesale,Port Rachelfort,Missouri,South,3.8,81,Books,Comics,Adaptive composite hub,SKU-0826-GFWK,Jones Group,Online,Net Banking,Express,1,54.8,38.02,54.8,0,0.0,9.86,4.62,64.66,16.78,30.62,New Year,3.96,8,False,,1,4,2
ORD100855,2026-03-17,2026-03-19,2026-03-26,2026-03,Q1 2026,2026,False,False,CUST78224,Dave Hess,57,Male,Corporate,Jenniferside,Utah,West,1.3,47,Home & Garden,Kitchen,Progressive optimizing paradigm,SKU-5729-IQKN,Coleman-Carr,Online,Debit Card,Standard,1,126.84,85.59,126.84,0,0.0,22.83,31.05,149.67,41.25,32.52,New Year,27.4,13,False,,2,9,2
ORD100856,2026-05-23,2026-05-24,2026-05-29,2026-05,Q2 2026,2026,True,False,CUST33426,Diana Green,46,Other,New,Lake Lauren,Alaska,Central,3.1,0,Electronics,Laptops,Exclusive impactful frame,SKU-6871-LHYS,Lester and Sons,Retail Store,Credit Card,Standard,1,962.53,404.47,962.53,0,0.0,173.26,0.0,1135.79,558.06,57.98,New Year,36.16,4,False,,5,6,2
ORD100857,2025-10-09,2025-10-14,2025-10-15,2025-10,Q4 2025,2025,False,False,CUST17451,Kim Vincent,45,Other,New,Fostershire,Virginia,East,2.6,0,Clothing,Men,User-centric client-driven application,SKU-8283-ZIPD,"Garrison, Stephens and Jones",Online,Credit Card,Standard,2,132.65,83.56,265.3,10,26.53,42.98,8.35,281.75,71.65,27.01,Black Friday,43.08,11,False,,2,6,3
ORD100858,2025-08-26,2025-08-28,2025-08-31,2025-08,Q3 2025,2025,False,False,CUST15540,Angela Warren,31,Other,Returning,West Joseside,Florida,West,1.3,193,Sports,Team Sports,Enhanced 6thgeneration interface,SKU-7323-SOFH,Weber Inc,Online,PayPal,Same Day,1,68.02,29.45,68.02,30,20.41,8.57,6.8,56.18,18.16,26.7,Clearance,33.88,12,False,,5,5,5
ORD100859,2024-06-11,2024-06-16,2024-06-22,2024-06,Q2 2024,2024,False,False,CUST85690,Mark Miller,53,Male,New,Stevenview,Michigan,Central,3.9,0,Toys,Dolls,Assimilated 5thgeneration task-force,SKU-0000-FUKW,"Morton, Willis and Miller",Retail Store,PayPal,Express,1,50.16,29.81,50.16,15,7.52,7.68,37.47,50.32,12.83,25.58,Clearance,8.34,15,False,,5,11,1
ORD100860,2024-08-28,2024-08-29,2024-09-08,2024-08,Q3 2024,2024,False,False,CUST60144,Troy Garcia,57,Male,Wholesale,Briantown,Washington,Central,2.5,191,Clothing,Men,Distributed heuristic functionalities,SKU-6184-WSQK,Gardner and Sons,Phone,UPI,Express,4,149.37,97.48,597.48,0,0.0,107.55,0.0,705.03,207.56,34.74,Summer Sale,10.78,20,True,Late Delivery,1,11,4
ORD100861,2025-03-22,2025-03-24,2025-03-27,2025-03,Q1 2025,2025,True,True,CUST39762,Laura Woods,41,Male,VIP,Boydland,Georgia,South,4.6,129,Food,Gourmet,Enhanced well-modulated forecast,SKU-8905-YECG,Mcdonald-Williams,Online,Debit Card,Standard,2,26.97,13.23,53.94,0,0.0,9.71,24.34,63.65,27.48,50.95,New Year,44.12,14,False,,4,5,4
ORD100862,2025-01-06,2025-01-09,2025-01-15,2025-01,Q1 2025,2025,False,False,CUST70960,Matthew Blackwell,56,Other,New,Reedmouth,Colorado,South,4.6,0,Electronics,Laptops,Multi-lateral uniform model,SKU-4826-YKHP,Hernandez-Adams,Online,UPI,Standard,1,1147.04,776.34,1147.04,5,57.35,196.14,0.0,1285.83,313.35,27.32,Summer Sale,29.91,11,False,,4,9,5
ORD100863,2025-07-13,2025-07-16,2025-07-25,2025-07,Q3 2025,2025,True,False,CUST23277,Frank Stanley,51,Female,Wholesale,Kyleburgh,Oregon,West,1.6,364,Sports,Fitness,Multi-tiered upward-trending analyzer,SKU-8070-ANPA,"Chase, Grant and Montgomery",Online,UPI,Express,1,50.84,25.39,50.84,30,15.25,6.41,28.08,42.0,10.2,20.06,None,0.0,0,True,,1,12,1
ORD100864,2026-05-03,2026-05-08,2026-05-14,2026-05,Q2 2026,2026,True,False,CUST16673,Alice Weber,45,Other,New,East Caleb,Louisiana,East,4.2,0,Sports,Apparel,Business-focused bottom-line infrastructure,SKU-4818-HVAQ,"Quinn, Hayden and Schneider",Partner,Credit Card,Express,1,167.76,90.27,167.76,10,16.78,27.18,29.28,178.16,60.71,36.19,Clearance,38.18,1,False,,4,11,5
ORD100865,2025-01-29,2025-02-05,2025-02-12,2025-01,Q1 2025,2025,False,False,CUST67653,Kara Gilmore,35,Female,Returning,New James,Virginia,Central,3.9,325,Toys,Puzzles,Virtual content-based moderator,SKU-1643-JREJ,"Ross, Gregory and Barber",Retail Store,UPI,Standard,1,22.21,15.33,22.21,0,0.0,4.0,13.36,26.21,6.88,30.98,Summer Sale,30.84,8,False,,2,14,2
ORD100866,2025-04-03,2025-04-07,2025-04-17,2025-04,Q2 2025,2025,False,False,CUST29876,Maria Estrada,41,Male,Returning,Rickeyburgh,Alaska,East,2.7,290,Electronics,Phones,Fully-configurable intangible system engine,SKU-2586-NGTX,Miller-Marks,Mobile App,Cash,Standard,2,262.11,115.3,524.22,10,52.42,84.92,0.0,556.72,241.2,46.01,Summer Sale,49.55,5,False,,2,14,3
ORD100867,2026-04-04,2026-04-06,2026-04-14,2026-04,Q2 2026,2026,True,False,CUST97741,Dorothy Hendrix,21,Other,Returning,Moorestad,Wisconsin,North,2.8,175,Toys,Dolls,Implemented 6thgeneration contingency,SKU-6355-IRLS,Chung Ltd,Partner,Net Banking,Standard,1,32.84,22.15,32.84,0,0.0,5.91,30.84,38.75,10.69,32.55,New Year,28.85,17,False,,4,10,3
ORD100868,2026-01-10,2026-01-16,2026-01-26,2026-01,Q1 2026,2026,True,False,CUST46564,Bradley Bennett,26,Female,Wholesale,Connerport,North Carolina,Central,4.2,125,Toys,Board Games,Re-engineered multi-tasking middleware,SKU-0315-PJSG,"White, Haas and Rivera",Phone,UPI,Standard,1,28.39,17.16,28.39,0,0.0,5.11,11.31,33.5,11.23,39.56,New Year,47.0,9,True,Late Delivery,2,16,4
ORD100869,2025-06-06,2025-06-13,2025-06-16,2025-06,Q2 2025,2025,False,False,CUST38698,Julie Decker,51,Female,VIP,Lake Haleyton,Maine,East,4.5,127,Electronics,Accessories,Synergized scalable approach,SKU-4333-NWWM,"Scott, Edwards and Fletcher",Retail Store,Debit Card,Standard,1,1051.67,501.95,1051.67,5,52.58,179.84,0.0,1178.93,497.14,47.27,Summer Sale,34.87,16,False,,2,10,4
ORD100870,2025-09-21,2025-09-23,2025-09-26,2025-09,Q3 2025,2025,True,False,CUST96885,Daniel Thomas,23,Female,Wholesale,North Codymouth,North Dakota,West,1.3,160,Toys,Dolls,Persistent uniform toolset,SKU-1809-MPLF,"Shelton, Vasquez and Taylor",Retail Store,Credit Card,Same Day,1,57.16,27.99,57.16,5,2.86,9.77,46.31,64.07,26.31,46.03,Black Friday,20.71,0,True,Late Delivery,2,5,3
ORD100871,2025-12-12,2025-12-16,2025-12-26,2025-12,Q4 2025,2025,False,False,CUST66374,Yvonne Williams,48,Other,Returning,Bondland,Colorado,South,4.4,146,Electronics,Cameras,Versatile reciprocal task-force,SKU-8756-GDGA,"Cortez, Warren and Smith",Mobile App,PayPal,Express,2,736.52,515.08,1473.04,0,0.0,265.15,0.0,1738.19,442.88,30.07,New Year,7.96,10,False,,2,14,4
ORD100872,2025-11-19,2025-11-20,2025-11-23,2025-11,Q4 2025,2025,False,False,CUST74572,Christine Johnson,36,Female,Returning,New Danielchester,Delaware,North,4.6,357,Food,Snacks,Reactive clear-thinking policy,SKU-8036-VEOS,Baker-Campbell,Retail Store,Debit Card,Standard,1,9.96,6.36,9.96,0,0.0,1.79,32.4,11.75,3.6,36.14,Clearance,8.88,4,False,,1,4,3
ORD100873,2025-05-12,2025-05-15,2025-05-21,2025-05,Q2 2025,2025,False,False,CUST86397,Barbara Hardy,44,Male,VIP,Rangelborough,Montana,Central,1.3,20,Toys,Board Games,Multi-layered reciprocal utilization,SKU-5201-TMEZ,Pitts Ltd,Online,Credit Card,Express,1,23.63,10.62,23.63,5,1.18,4.04,30.72,26.49,11.83,50.06,Black Friday,44.85,15,False,,2,9,3
ORD100874,2025-08-03,2025-08-08,2025-08-13,2025-08,Q3 2025,2025,True,False,CUST70599,Donna Ryan,46,Other,New,East Randy,New Mexico,Central,3.4,0,Books,Academic,Mandatory 4thgeneration parallelism,SKU-2632-UKNM,"Wagner, Jones and Hayes",Online,PayPal,Overnight,1,54.34,22.9,54.34,0,0.0,9.78,13.0,64.12,31.44,57.86,Summer Sale,24.82,7,False,,5,10,3
ORD100875,2025-12-09,2025-12-16,2025-12-24,2025-12,Q4 2025,2025,False,False,CUST76699,Jason Davis,22,Female,New,Lake Julieport,Florida,East,2.2,0,Electronics,Audio,Programmable national installation,SKU-0505-PFZB,Burch-Manning,Online,PayPal,Express,1,915.01,556.76,915.01,30,274.5,115.29,0.0,755.8,83.75,9.15,Clearance,40.35,7,False,,4,15,3
ORD100876,2025-04-28,2025-04-29,2025-04-30,2025-04,Q2 2025,2025,False,False,CUST25429,Anne Francis,18,Male,Returning,Deleontown,Arizona,West,1.6,229,Clothing,Women,Ergonomic analyzing model,SKU-3566-MFWB,Moore-Bryant,Online,Net Banking,Express,1,47.85,21.37,47.85,5,2.39,8.18,6.31,53.64,24.09,50.34,New Year,34.39,18,False,,3,2,4
